playerID,B_G,B_AB,B_R,B_H,B_HR,B_RBI,B_SB,B_SO,PI_W,PI_L,PI_G,PI_CG,PI_SV,PI_H,PI_ER,PI_HR,PI_BB,PI_SO,PI_ERA,PI_R,FI_G,FI_GS,FI_InnOuts,FI_A,FI_E,FI_DP,ASF_NUM_YEARS,MAX_SAL,MAX_SAL_YEAR,inducted
busbyst01,167,0,3,1,4,0,0,0,70,54,167,53,0,1003,438,73,433,659,34.07,483,167,150,3182,198,23,8,2,NULL,NULL,NULL
kempst01,1168,581,1128,179,634,39,24,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1005,978,25797,55,37,12,1,1420000,1985,NULL
sotoge01,797,308,619,146,361,3,5,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,766,711,18780,365,48,42,1,4300000,2012,NULL
greensh02,341,0,0,0,0,0,0,0,23,29,341,0,67,453,235,58,171,437,44.57,254,341,33,1403,35,11,4,1,517000,2016,NULL
santijo02,172,16,28,6,7,0,0,0,34,29,163,16,8,518,231,56,200,404,46.07000000000001,265,163,65,1667,71,5,5,1,NULL,NULL,NULL
erstada01,1654,913,1697,316,699,179,58,46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1514,1381,36723,370,33,448,2,8750000,2006,N
archech01,220,4,8,1,3,0,1,0,61,81,218,3,0,1145,540,153,428,1370,40.92999999999999,598,218,215,3763,105,14,7,2,2916667,2016,NULL
byrdpa01,346,11,24,0,10,0,0,0,109,96,345,17,0,1857,831,247,401,923,86.78,929,345,256,5091,180,24,17,1,7500000,2008,NULL
lopezau01,459,0,3,0,0,0,0,0,62,36,459,0,93,785,360,102,367,635,43.52,392,459,9,2730,97,12,6,1,575000,1985,NULL
saitota01,338,0,0,0,0,0,0,0,21,15,338,0,84,250,88,25,108,400,20,99,338,0,1014,33,1,8,1,3200000,2010,NULL
bucknbi01,2517,1077,2715,498,1208,183,73,111,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2199,2112,55942,1379,146,1203,1,785000,1986,N
candejo01,603,39,104,20,48,0,2,0,177,122,600,54,29,2399,935,245,592,1673,87.21,1038,600,356,7577,339,11,16,1,1250000,1992,N
grichbo01,2008,1033,1833,320,864,104,83,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2044,1926,51265,5891,189,1428,6,700000,1985,N
hunteto01,2372,1296,2452,498,1391,195,99,52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2256,2209,57673,131,52,30,5,18500000,2012,NULL
kneppbo01,449,47,115,28,59,2,0,0,146,155,445,78,1,2737,1106,228,857,1473,61.120000000000005,1258,445,413,8124,451,30,32,2,1000000,1988,N
aasedo01,448,0,0,0,0,0,0,0,66,60,448,22,82,1085,468,89,457,641,45.41,503,448,91,3328,135,13,10,1,675000,1988,NULL
millean01,613,1,4,0,3,0,0,0,55,55,612,0,63,732,371,80,383,979,68.83000000000001,413,612,66,2487,68,10,4,2,9000000,2016,NULL
bichebo01,234,171,289,57,146,33,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,216,216,5550,536,34,107,1,NULL,NULL,NULL
capuach01,321,16,46,10,20,0,0,0,77,92,316,4,0,1481,696,196,463,1199,60.129999999999995,756,316,225,4289,220,11,12,1,6375000,2013,NULL
lowede01,682,30,65,13,25,1,0,0,176,157,681,10,86,2759,1195,217,794,1722,81.19000000000001,1333,681,377,8014,453,17,28,2,15000000,2012,NULL
eckerde01,1073,9,24,3,12,0,0,0,197,171,1071,100,390,3076,1278,347,738,2401,86.76,1382,1071,361,9857,365,31,20,6,3800000,1994,Y
blumaja01,17,0,0,0,0,0,0,0,0,0,17,0,5,18,8,2,4,14,3.6,9,17,0,60,6,0,1,NULL,165000,1997,NULL
daveyto01,114,0,0,0,0,0,0,0,7,6,114,0,1,138,67,10,70,123,20.19,78,114,0,410,17,2,1,NULL,270000,2002,NULL
dealch01,851,295,752,104,318,65,13,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,835,0,0,1725,120,127,NULL,NULL,NULL,NULL
delosfa01,40,0,0,0,0,0,0,0,3,2,40,0,0,34,17,4,20,46,7.32,21,40,0,109,2,0,0,NULL,482500,2012,NULL
easleed01,4,0,0,0,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,1,42,0,0,0,NULL,NULL,NULL,NULL
fabribu01,27,8,18,3,3,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23,0,0,65,17,9,NULL,NULL,NULL,NULL
freemjo01,4,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,0,0,0,NULL,NULL,NULL,NULL
gettito01,125,61,131,18,64,14,0,0,0,0,2,0,0,13,5,1,1,0,7.11,7,127,0,3090,15,25,2,NULL,NULL,NULL,NULL
guzmage01,17,0,0,0,0,0,0,0,5,4,17,0,0,73,39,10,25,56,8.26,40,17,10,209,3,0,0,NULL,NULL,NULL,NULL
mandeha01,30,1,2,0,0,0,0,0,3,1,30,0,0,71,32,6,28,28,25.939999999999998,37,30,0,0,9,0,0,NULL,NULL,NULL,NULL
sewarfr01,26,1,2,1,1,0,0,0,3,3,26,3,0,110,50,8,37,18,8.4,54,26,0,0,8,0,0,NULL,NULL,NULL,NULL
bendean01,61,0,0,0,0,0,0,0,3,2,60,0,3,45,19,5,20,71,2.79,22,60,1,184,8,2,3,NULL,NULL,NULL,NULL
espinda01,872,367,644,139,316,64,24,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,852,783,21267,2231,62,497,NULL,2875000,2016,NULL
liniaco01,15,3,7,2,2,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,9,214,8,0,1,NULL,205000,2000,NULL
mccosba01,1170,664,1301,214,397,58,31,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1036,0,0,48,41,12,NULL,NULL,NULL,NULL
milledu01,656,445,771,139,421,206,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,657,0,16932,143,122,29,NULL,NULL,NULL,NULL
sadledo01,418,125,155,29,46,25,12,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,399,208,6135,440,29,78,NULL,400000,2004,NULL
sanchro01,28,0,0,0,0,0,0,0,1,0,28,0,1,31,16,2,17,19,9.05,16,28,0,107,4,0,2,NULL,NULL,NULL,NULL
shirear01,290,118,287,45,119,8,11,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,259,0,0,164,31,199,NULL,NULL,NULL,NULL
tincube01,56,4,10,2,1,0,0,0,8,11,48,9,2,229,73,1,78,127,19.2,106,49,0,0,63,7,2,NULL,NULL,NULL,NULL
weaveji03,31,6,5,4,2,2,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,5,204,1,0,0,NULL,NULL,NULL,NULL
balejo01,109,0,2,0,0,0,0,0,3,7,109,0,1,183,90,16,75,148,49.9,98,109,12,521,31,1,3,NULL,2200000,2008,NULL
beenefr01,115,0,0,0,0,0,0,0,12,7,112,0,8,274,116,21,111,156,33.589999999999996,138,112,6,865,47,1,3,NULL,NULL,NULL,NULL
castrda01,98,24,57,4,18,1,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89,63,1770,183,1,51,NULL,NULL,NULL,NULL
costoti01,43,16,30,7,14,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42,37,942,11,1,15,NULL,109000,1993,NULL
figueed01,200,0,0,0,0,0,0,0,80,67,200,63,1,1299,511,90,443,571,38.57,571,200,179,3929,182,16,15,NULL,NULL,NULL,NULL
fischmi01,517,109,207,29,68,24,13,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,498,302,8569,948,59,190,NULL,200000,1986,NULL
jonesda01,1090,643,1020,98,288,207,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1007,477,18576,119,83,25,NULL,NULL,NULL,NULL
loeweca01,48,4,8,0,3,0,0,0,10,18,48,3,0,302,162,32,76,118,42.78,169,48,41,715,26,3,0,NULL,225000,2001,NULL
merryju01,21,0,0,0,0,0,0,0,0,1,21,0,2,24,13,4,10,27,9,13,21,4,78,4,0,0,NULL,NULL,NULL,NULL
milleja04,28,7,16,3,6,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25,17,489,0,1,0,NULL,NULL,NULL,NULL
millema02,100,0,0,0,0,0,0,0,6,1,100,0,2,82,32,4,44,95,10.440000000000001,35,100,0,318,18,1,0,NULL,560000,2007,NULL
ojedabo01,353,14,44,2,9,0,0,0,115,98,351,41,1,1833,764,145,676,1128,79.37,856,351,291,5653,323,16,22,NULL,1700000,1993,NULL
orfna01,21,5,2,0,1,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,3,155,11,0,3,NULL,NULL,NULL,NULL
rossco01,1073,449,904,211,508,33,13,18,0,0,1,0,0,1,0,0,0,0,0,0,973,874,23398,59,21,17,NULL,9500000,2014,NULL
trautfr01,1,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,1,2,6,3,1,0,0,0,0,0,NULL,NULL,NULL,NULL
weaveje01,365,14,43,6,13,0,0,0,104,119,355,16,2,1997,961,227,516,1214,62.8,1023,355,274,5514,229,13,13,NULL,9350000,2005,NULL
allisma01,45,3,9,0,1,0,0,0,9,21,45,17,1,247,87,4,67,57,7.949999999999999,135,45,0,0,60,6,2,NULL,NULL,NULL,NULL
bakerda01,9,3,5,1,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,5,168,16,5,2,NULL,NULL,NULL,NULL
banksbi01,5,0,3,0,0,0,0,0,1,3,5,3,0,49,27,2,17,10,10.57,33,5,0,90,5,0,0,NULL,NULL,NULL,NULL
feierry01,33,0,0,0,0,0,0,0,2,12,33,1,0,170,97,22,47,72,36.71,97,33,20,357,22,1,0,NULL,405000,2009,NULL
garcira03,95,2,4,2,5,0,0,0,17,16,95,1,5,318,168,50,104,200,15.75,179,95,37,938,51,3,7,NULL,260000,1998,NULL
hisneha01,1,0,1,0,0,0,0,0,0,1,1,0,0,7,3,0,4,3,4.5,3,1,0,0,1,0,1,NULL,NULL,NULL,NULL
hogueca01,25,1,6,1,5,0,0,0,2,10,25,5,0,109,62,12,96,51,14.96,75,25,2,33,14,2,2,NULL,NULL,NULL,NULL
mckayre01,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,9,1,1,0,0,1,0,0,NULL,NULL,NULL,NULL
nelsoge01,500,3,0,0,0,1,0,0,53,64,493,6,28,1061,496,117,418,655,61.45000000000001,537,493,68,3240,127,7,10,NULL,1250000,1992,NULL
osterfr01,399,60,175,22,62,1,0,0,114,115,390,113,15,2170,917,105,835,774,69.20000000000002,1062,390,0,0,373,23,15,NULL,NULL,NULL,NULL
piercbi01,116,9,33,10,14,0,0,0,27,43,116,28,0,676,289,16,268,165,24.490000000000002,362,116,0,0,191,16,8,NULL,NULL,NULL,NULL
ritchcl01,1672,709,1619,216,675,155,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1668,747,43509,4958,440,619,NULL,NULL,NULL,N
rossofr01,3,0,0,0,0,0,0,0,0,0,2,0,0,11,4,0,3,1,9,5,2,0,0,3,0,0,NULL,NULL,NULL,NULL
uptonbi01,2,0,0,0,0,0,0,0,0,0,2,0,1,6,1,1,1,2,1.8,1,2,0,15,1,0,0,NULL,NULL,NULL,NULL
valdesa01,382,96,176,23,67,14,10,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,217,146,4291,12,8,1,NULL,NULL,NULL,NULL
corcomi01,1,0,0,0,0,0,0,0,0,1,1,1,0,16,4,1,7,2,4,14,1,0,27,0,0,0,NULL,NULL,NULL,NULL
fitzgma01,11,3,6,1,3,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,2,132,4,1,2,NULL,NULL,NULL,NULL
garciro02,78,16,31,5,19,0,0,0,0,0,1,0,0,5,4,2,0,0,36,4,63,39,1148,89,6,25,NULL,NULL,NULL,NULL
garlawa01,190,0,0,0,0,0,0,0,55,66,190,43,6,1082,449,89,328,450,40.410000000000004,515,190,121,3120,142,11,7,NULL,215000,1986,NULL
loaisjo01,93,0,0,0,0,0,0,0,16,6,93,0,5,134,56,15,51,161,15.35,63,93,11,450,20,1,3,NULL,NULL,NULL,NULL
pruitro01,341,88,214,28,92,8,7,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,270,177,5112,49,11,8,NULL,NULL,NULL,NULL
rayfofl01,390,112,255,43,117,4,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,363,273,7427,440,47,42,NULL,310000,1986,NULL
starrhe01,27,0,0,0,0,0,0,0,1,1,27,0,0,43,13,1,16,21,6.1,16,27,0,138,12,1,0,NULL,NULL,NULL,NULL
thompde01,4,0,0,0,0,0,0,0,0,0,4,0,0,16,7,0,10,13,3.5,7,4,3,54,4,0,1,NULL,NULL,NULL,NULL
crowswo01,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,3,2,6,2,1,0,0,2,0,0,NULL,NULL,NULL,NULL
dailyco01,628,280,541,74,262,94,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,634,0,15732,641,309,83,NULL,NULL,NULL,NULL
kinslto01,380,186,376,40,222,18,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,378,0,9561,384,163,41,NULL,NULL,NULL,NULL
leyriji01,903,325,667,107,387,7,7,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,619,512,13424,335,39,114,NULL,2000000,1998,NULL
sconida01,234,83,169,30,84,7,5,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,97,2737,59,13,91,NULL,130000,1985,NULL
steartu99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
tablepa01,1202,454,1101,190,512,16,20,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,869,776,19875,588,73,355,1,900000,1992,NULL
zeidjo01,48,0,0,0,0,0,0,0,0,1,48,0,1,56,28,9,19,42,10.87,30,48,0,145,12,1,1,NULL,NULL,NULL,NULL
zimmebr02,16,0,0,0,0,0,0,0,4,5,16,0,0,81,42,16,24,63,12.75,43,16,14,214,4,0,0,NULL,NULL,NULL,NULL
butlece01,11,0,0,0,0,0,0,0,2,0,11,1,0,33,13,6,9,24,10.92,17,11,2,106,8,0,0,NULL,NULL,NULL,NULL
campbji02,13,0,3,0,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
chesbja01,393,85,217,37,82,5,0,0,198,132,392,260,5,2647,864,39,690,1265,38.379999999999995,1206,394,192,8703,836,56,28,NULL,NULL,NULL,Y
garciwi01,44,15,25,5,12,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40,29,800,0,2,0,NULL,NULL,NULL,NULL
gardnwe01,189,1,0,0,0,0,0,0,18,30,189,1,14,476,254,52,218,358,49.09,277,189,44,1399,48,2,2,NULL,575000,1991,NULL
glazera01,64,8,22,6,13,0,0,0,15,21,61,20,0,303,109,9,85,137,9.29,157,62,36,1050,82,6,3,NULL,NULL,NULL,NULL
hadleke01,171,49,88,13,50,1,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,121,79,2346,48,9,77,NULL,NULL,NULL,NULL
karlobi01,2,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,NULL,NULL,NULL,NULL
olivaja01,26,4,10,2,2,3,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23,13,377,0,0,0,NULL,NULL,NULL,NULL
perduhu01,161,20,42,1,10,0,0,0,51,64,161,64,7,1037,393,43,199,317,24.89,503,161,0,0,175,15,5,NULL,NULL,NULL,N
phillda02,170,39,144,32,59,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,177,0,0,420,38,72,NULL,NULL,NULL,NULL
reinewa01,3,0,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,1,3,0,NULL,NULL,NULL,NULL
smithru01,1,0,0,0,0,0,0,0,0,0,1,0,0,8,3,0,3,2,3.38,4,1,0,0,1,0,0,NULL,NULL,NULL,NULL
wertsjo01,88,8,26,1,9,0,0,0,15,21,88,11,2,460,180,14,111,111,28.64,210,88,0,0,92,5,3,NULL,NULL,NULL,NULL
gorege01,1310,1327,1612,262,618,170,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1315,0,34815,246,376,53,NULL,NULL,NULL,NULL
campbbr01,1360,759,1382,295,766,53,50,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1194,0,0,105,105,27,NULL,NULL,NULL,NULL
dinarle01,94,0,1,0,0,0,0,0,10,18,94,0,0,316,153,26,115,132,35.59,180,94,34,771,30,7,2,NULL,900000,2008,NULL
hargeal01,31,2,5,1,3,0,0,0,5,9,31,0,0,126,58,5,50,55,23.89,60,31,17,332,16,0,0,NULL,67000,1986,NULL
lametdi01,69,1,6,0,0,0,0,0,15,18,69,0,0,237,130,41,126,394,15.13,143,69,56,910,18,1,0,NULL,NULL,NULL,NULL
samcoed01,4,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,5,0,3,NULL,NULL,NULL,NULL
sandbja01,196,83,139,38,92,4,2,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,191,177,4700,320,26,34,NULL,NULL,NULL,NULL
smithfr04,18,1,3,0,1,1,0,0,2,7,18,5,1,90,27,3,24,19,2.85,44,18,9,255,25,2,0,NULL,NULL,NULL,NULL
stvraji01,12,2,3,0,0,0,0,0,4,6,12,10,0,88,22,0,25,51,2.08,36,12,0,285,25,3,3,NULL,NULL,NULL,NULL
thornan01,1565,792,1342,244,895,48,37,69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,743,701,18773,502,52,558,2,1100000,1988,N
turbege01,62,3,10,0,2,0,0,0,2,12,62,4,0,196,126,10,157,47,18.79,144,62,0,0,32,8,0,NULL,NULL,NULL,NULL
wolffro01,182,18,41,2,16,0,1,0,52,69,182,63,13,1018,388,56,316,430,32.37,468,182,0,0,177,5,10,NULL,NULL,NULL,NULL
yanes01,472,1,2,0,1,0,0,0,33,39,472,0,51,754,397,105,270,553,77.61999999999999,426,472,23,2086,71,7,6,NULL,1500000,2003,NULL
arnolbi01,2,2,1,0,0,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,39,0,0,0,NULL,NULL,NULL,NULL
cherrro01,40,0,0,0,0,0,0,0,1,4,40,0,1,45,31,7,35,38,17.060000000000002,35,40,0,145,4,2,0,NULL,390000,2008,NULL
gearybo01,35,3,11,0,8,0,0,0,3,9,35,7,4,164,57,2,51,41,11.76,76,35,0,0,38,3,0,NULL,NULL,NULL,NULL
grimmju01,310,0,0,0,0,0,0,0,20,23,310,0,4,354,206,48,158,367,65.56,221,310,19,1082,33,4,1,NULL,1275000,2016,NULL
lindbem01,2,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
orourto01,85,32,58,11,26,8,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,87,0,2178,120,76,10,NULL,NULL,NULL,NULL
schafji01,304,53,128,28,56,3,4,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,278,160,4611,86,11,14,NULL,NULL,NULL,NULL
smokejo01,82,0,0,0,0,0,0,0,4,2,82,0,0,91,47,16,43,97,20.93,51,82,0,237,5,0,1,NULL,NULL,NULL,NULL
wilcomi01,397,3,11,2,5,0,0,0,119,113,394,73,6,1991,913,204,770,1137,66.47,1013,394,284,6048,357,27,30,NULL,550000,1985,NULL
wolfepo01,9,0,6,0,0,1,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,0,0,0,1,0,NULL,NULL,NULL,NULL
greenbi01,574,381,490,56,185,194,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,577,0,14601,1629,296,208,NULL,NULL,NULL,NULL
auderi01,62,11,34,9,24,1,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44,35,911,17,3,37,NULL,NULL,NULL,NULL
brenzbi01,76,16,43,9,19,2,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,0,0,30,4,5,NULL,NULL,NULL,NULL
brittgi01,3,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,9,3,2,NULL,NULL,NULL,NULL
caldwmi01,476,11,34,7,8,0,0,0,137,130,475,98,18,2581,1020,218,597,939,55.629999999999995,1182,475,308,7228,499,15,39,NULL,NULL,NULL,N
cashnan01,315,16,32,2,8,2,0,0,57,87,300,3,1,1180,545,130,442,901,50.2,616,301,188,3589,186,4,12,NULL,7150000,2016,NULL
donahpa01,119,24,65,6,35,3,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111,93,2880,134,13,8,NULL,NULL,NULL,NULL
gentrcr01,602,180,325,47,104,94,20,6,0,0,1,0,0,3,2,0,1,0,18,2,558,335,9836,31,13,8,NULL,1600000,2015,NULL
harribu03,22,0,0,0,0,0,0,0,1,1,22,0,0,39,26,6,16,23,12.14,26,22,0,111,2,0,0,NULL,NULL,NULL,NULL
hartucl01,196,42,90,10,43,0,0,0,29,29,112,23,1,529,285,56,271,167,20.93,319,158,0,0,114,9,5,NULL,NULL,NULL,NULL
kloppst01,24,1,2,0,0,0,0,0,1,2,24,0,0,47,22,1,33,17,4.27,36,24,0,0,6,1,0,NULL,NULL,NULL,NULL
sudhowi01,303,77,149,16,57,13,0,0,102,135,278,199,3,2173,830,62,603,516,47.13999999999999,1141,302,61,6708,784,65,23,NULL,NULL,NULL,NULL
swartbu01,5,0,1,0,0,0,0,0,0,0,5,0,0,9,4,1,7,1,6.75,6,5,0,0,0,0,0,NULL,NULL,NULL,NULL
tuivasa01,124,0,0,0,0,0,0,0,8,7,124,0,0,119,47,12,50,119,55.349999999999994,48,124,2,381,13,2,0,NULL,NULL,NULL,NULL
bemboan01,54,13,23,2,11,0,1,0,0,0,2,0,0,3,2,1,1,0,18,2,55,40,1089,16,2,2,NULL,NULL,NULL,NULL
borchjo01,301,89,147,23,77,5,5,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,202,161,4401,13,7,4,NULL,380000,2007,NULL
cornejo01,1,0,0,0,0,0,0,0,0,0,1,0,0,3,4,1,1,1,36,4,1,0,3,0,0,0,NULL,NULL,NULL,NULL
darenvi01,313,0,2,0,0,0,0,0,8,17,309,0,2,328,167,34,126,229,48.52,176,309,0,909,46,4,3,NULL,775000,2002,NULL
ellisma01,1435,690,1343,257,550,82,29,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1398,1324,35314,3960,63,919,NULL,6000000,2011,NULL
mcnamjo99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
meltoru01,162,11,25,7,14,0,0,0,30,50,162,25,5,624,283,22,395,363,31.299999999999997,331,162,0,0,118,9,5,NULL,NULL,NULL,NULL
rothfja01,35,20,36,3,18,3,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32,0,681,12,4,8,NULL,NULL,NULL,NULL
sandeda01,22,0,0,0,0,0,0,0,0,0,22,0,0,28,18,6,12,15,19.64,19,22,0,72,0,0,0,NULL,NULL,NULL,NULL
sudakbi01,530,177,362,56,214,9,6,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,386,333,9056,548,51,104,NULL,NULL,NULL,NULL
yoshima01,162,10,25,3,13,1,1,0,32,47,162,3,0,805,389,112,222,447,23.080000000000002,408,162,118,2272,87,6,9,NULL,3000000,2000,NULL
bahrefr01,2,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,63,0,0,0,NULL,NULL,NULL,NULL
alcarlu01,115,30,70,9,29,2,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104,96,2594,240,10,44,NULL,NULL,NULL,NULL
aucoide01,2,0,0,0,0,0,0,0,0,1,2,0,0,3,1,0,1,1,3.38,1,2,0,8,1,0,0,NULL,NULL,NULL,NULL
batesfr01,27,9,16,1,5,0,0,0,3,19,26,21,0,276,134,6,121,18,11.38,198,28,0,642,47,11,3,NULL,NULL,NULL,NULL
carmedu01,124,22,48,7,23,3,4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,93,52,1611,14,6,14,NULL,NULL,NULL,NULL
coatsbu01,46,4,11,5,3,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23,6,312,2,1,0,NULL,392100,2008,NULL
farrji01,5,0,0,0,0,0,0,0,0,0,5,0,0,20,5,0,7,6,2.5,8,5,0,54,2,0,0,NULL,NULL,NULL,NULL
